7.379914382740628 1
7.390373362247449 0
7.4008323417542705 0
7.411291321261091 0
7.421750300767912 0
7.4322092802747335 0
7.442668259781555 1
7.453127239288376 0
7.4635862187951965 0
7.474045198302018 0
7.484504177808839 0
7.49496315731566 0
7.505422136822481 0
7.515881116329302 0
7.526340095836123 0
7.536799075342945 0
7.547258054849766 0
7.557717034356586 2
7.5681760138634075 0
7.578634993370229 0
7.58909397287705 0
7.599552952383871 0
7.610011931890692 0
7.620470911397513 1
7.630929890904334 0
7.641388870411156 0
7.651847849917976 0
7.662306829424797 2
7.672765808931619 0
7.68322478843844 0
7.693683767945261 0
7.704142747452082 2
7.714601726958903 1
7.725060706465724 0
7.7355196859725455 0
7.745978665479367 0
7.756437644986187 0
7.766896624493008 2
7.77735560399983 1
7.787814583506651 0
7.798273563013472 1
7.808732542520293 1
7.819191522027114 0
7.829650501533935 0
7.840109481040757 1
7.850568460547578 0
7.861027440054398 0
7.8714864195612195 2
7.881945399068041 0
7.892404378574862 3
7.902863358081683 2
7.913322337588504 0
7.923781317095325 2
7.934240296602146 2
7.944699276108968 1
7.955158255615788 2
7.965617235122609 0
7.976076214629431 1
7.986535194136252 1
7.996994173643072 2
8.007453153149894 0
8.017912132656715 2
8.028371112163535 3
8.038830091670357 1
8.049289071177178 3
8.059748050684 1
8.07020703019082 2
8.08066600969764 2
8.091124989204463 1
8.101583968711283 3
8.112042948218106 1
8.122501927724926 0
8.132960907231746 2
8.143419886738569 3
8.153878866245389 0
8.164337845752211 1
8.174796825259032 1
8.185255804765852 3
8.195714784272674 3
8.206173763779494 1
8.216632743286317 1
8.227091722793137 1
8.237550702299957 2
8.24800968180678 3
8.2584686613136 1
8.268927640820422 2
8.279386620327243 7
8.289845599834063 1
8.300304579340885 2
8.310763558847706 1
8.321222538354526 2
8.331681517861348 3
8.342140497368169 3
8.35259947687499 6
8.363058456381811 3
8.373517435888633 0
8.383976415395454 2
8.394435394902274 4
8.404894374409096 3
8.415353353915917 2
8.425812333422737 4
8.43627131292956 3
8.44673029243638 2
8.457189271943202 3
8.467648251450022 3
8.478107230956843 6
8.488566210463665 4
8.499025189970485 5
8.509484169477307 2
8.519943148984128 4
8.530402128490948 4
8.54086110799777 3
8.55132008750459 6
8.561779067011413 7
8.572238046518233 4
8.582697026025054 4
8.593156005531876 4
8.603614985038696 3
8.614073964545518 8
8.624532944052339 4
8.63499192355916 6
8.645450903065981 2
8.655909882572802 2
8.666368862079622 4
8.676827841586444 5
8.687286821093265 4
8.697745800600087 1
8.708204780106907 5
8.71866375961373 2
8.72912273912055 5
8.73958171862737 3
8.750040698134192 1
8.760499677641013 2
8.770958657147833 7
8.781417636654655 3
8.791876616161476 4
8.802335595668298 4
8.812794575175118 5
8.82325355468194 1
8.833712534188761 2
8.844171513695581 9
8.854630493202404 9
8.865089472709224 8
8.875548452216044 8
8.886007431722867 7
8.896466411229687 12
8.90692539073651 5
8.91738437024333 6
8.92784334975015 5
